,Year,Quarter,Number of Workers,Number of Layoffs,revenue,costOfRevenue,grossProfit,grossProfitRatio,ResearchAndDevelopmentExpenses,GeneralAndAdministrativeExpenses,SellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,EBITDA,EBITDARatio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,EPS,EPSDiluted,weightedAverageShsOut,weightedAverageShsOutDil,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferrredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,totalLiabilities,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalLiabilitiesAndStockholdersEquity,totalInvestments,totalDebt,netDebt,netIncome_cash-flow-statement,depreciationAndAmortization_cash-flow-statement,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory_cash-flow-statement,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivites,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,employee_count,percent_layoff,industry_labelled,new_cases,new_cases_smoothed,new_cases_per_million,new_deaths,new_deaths_smoothed,new_deaths_per_million
1240,2016,4,200,1,13628000000.0,3218000000.0,10410000000.0,0.7638685060170238,2512000000.0,0.0,0.0,1122000000.0,8057000000.0,11275000000.0,297000000.0,1549000000.0,2635000000.0,0.1933519225124743,2353000000.0,0.1726592309950102,-1577000000.0,776000000.0,0.0569415908423833,-71000000.0,860000000.0,0.0631053712943938,0.13,0.13,6070000000.0,6144000000.0,2595000000.0,15255000000.0,17850000000.0,11266000000.0,6783000000.0,3050000000.0,38949000000.0,13318000000.0,54449000000.0,52648000000.0,107097000000.0,7116000000.0,1812000000.0,3323000000.0,132666000000.0,0.0,171615000000.0,4536000000.0,10688000000.0,0.0,0.0,15891000000.0,31115000000.0,31398000000.0,0.0,30753000000.0,18509000000.0,80660000000.0,0.0,111775000000.0,461000000.0,71774000000.0,-11036000000.0,-1679000000.0,59544000000.0,171319000000.0,22371000000.0,42086000000.0,39491000000.0,860000000.0,1549000000.0,635000000.0,159000000.0,1803000000.0,0.0,0.0,0.0,7834000000.0,966000000.0,5972000000.0,-689000000.0,-689000000.0,-8245000000.0,6605000000.0,-89000000.0,-3107000000.0,-7274000000.0,0.0,0.0,-1821000000.0,6867000000.0,-2228000000.0,-136000000.0,501000000.0,2595000000.0,2094000000.0,5972000000.0,-769000000.0,5203000000.0,96500.0,0.002072538860103627,411,0.0,0.0,0.0,0.0,0.0,0.0
1241,2017,1,43,2,12779000000.0,2441000000.0,10338000000.0,0.8089834885358792,1708000000.0,0.0,3308000000.0,1095000000.0,6111000000.0,8552000000.0,309000000.0,1555000000.0,5806000000.0,0.4543391501682448,4107000000.0,0.3213866499726113,-156000000.0,3951000000.0,0.3091791219970263,821000000.0,3121000000.0,0.2442288128961577,0.52,0.51,6006000000.0,6092000000.0,4057000000.0,10503000000.0,14560000000.0,8892000000.0,7415000000.0,5011000000.0,35878000000.0,13238000000.0,54656000000.0,52427000000.0,107083000000.0,7346000000.0,30857000000.0,-25618000000.0,132906000000.0,0.0,168784000000.0,3393000000.0,4388000000.0,790000000.0,0.0,16293000000.0,24864000000.0,36330000000.0,0.0,30857000000.0,18298000000.0,85485000000.0,0.0,110349000000.0,-5840000000.0,74847000000.0,-10595000000.0,0.0,58435000000.0,168784000000.0,17849000000.0,40718000000.0,36661000000.0,3121000000.0,1555000000.0,38000000.0,218000000.0,-2225000000.0,0.0,0.0,0.0,11014000000.0,-1118000000.0,1589000000.0,-358000000.0,-585000000.0,-1441000000.0,6859000000.0,297000000.0,4772000000.0,-5896000000.0,0.0,-5000000000.0,-1945000000.0,7920000000.0,-4921000000.0,21000000.0,1462000000.0,4057000000.0,2595000000.0,1589000000.0,-358000000.0,1231000000.0,90200.0,0.00047671840354767184,411,0.0,0.0,0.0,0.0,0.0,0.0
1242,2017,4,32,3,13703000000.0,3260000000.0,10443000000.0,0.76209589141064,2311000000.0,0.0,0.0,1187000000.0,8049000000.0,11309000000.0,330000000.0,1574000000.0,2842000000.0,0.207399839451215,2394000000.0,0.1747062687002846,-1440000000.0,954000000.0,0.0696197912865795,-11336000000.0,12274000000.0,0.895716266510983,2.06,2.02,5963000000.0,6064000000.0,1342000000.0,18650000000.0,19992000000.0,11271000000.0,7578000000.0,2300000000.0,41141000000.0,13865000000.0,55952000000.0,48740000000.0,104692000000.0,7015000000.0,1855000000.0,3227000000.0,130654000000.0,0.0,171795000000.0,4656000000.0,9940000000.0,0.0,0.0,15831000000.0,30427000000.0,32666000000.0,0.0,3900000000.0,33148000000.0,69714000000.0,0.0,100141000000.0,464000000.0,85291000000.0,-9321000000.0,-5147000000.0,71308000000.0,171449000000.0,25665000000.0,42606000000.0,41264000000.0,12274000000.0,1574000000.0,-2651000000.0,245000000.0,4940000000.0,0.0,0.0,0.0,10714000000.0,-9640000000.0,6742000000.0,-700000000.0,0.0,-9138000000.0,5001000000.0,58000000.0,-4779000000.0,-2578000000.0,0.0,0.0,-1909000000.0,1102000000.0,-3385000000.0,-14000000.0,-1437000000.0,1342000000.0,2779000000.0,6742000000.0,-773000000.0,5969000000.0,90200.0,0.0003547671840354767,411,0.0,0.0,0.0,0.0,0.0,0.0
1243,2018,1,40,4,12906000000.0,2537000000.0,10369000000.0,0.8034247636758097,1743000000.0,0.0,3412000000.0,927000000.0,6082000000.0,8619000000.0,310000000.0,1567000000.0,5994000000.0,0.4644351464435146,3992000000.0,0.3093134975980164,135000000.0,4127000000.0,0.3197737486440415,556000000.0,3561000000.0,0.2759181775918177,0.6,0.59,5957000000.0,6057000000.0,2302000000.0,9119000000.0,11421000000.0,9452000000.0,8148000000.0,5814000000.0,34835000000.0,13971000000.0,56393000000.0,47690000000.0,104083000000.0,6945000000.0,5967000000.0,-1189000000.0,129777000000.0,0.0,164612000000.0,3879000000.0,4247000000.0,1614000000.0,0.0,17625000000.0,27365000000.0,31831000000.0,0.0,5967000000.0,29266000000.0,67064000000.0,0.0,94429000000.0,-10396000000.0,89961000000.0,-9403000000.0,1000000.0,70184000000.0,164613000000.0,16064000000.0,36078000000.0,33776000000.0,3561000000.0,1567000000.0,294000000.0,182000000.0,-2715000000.0,0.0,0.0,0.0,7470000000.0,-906000000.0,1983000000.0,-386000000.0,0.0,-1518000000.0,11546000000.0,25000000.0,9667000000.0,-2931000000.0,0.0,-6063000000.0,-2032000000.0,306000000.0,-10720000000.0,55000000.0,985000000.0,2416000000.0,1431000000.0,1983000000.0,-386000000.0,1597000000.0,92400.0,0.0004329004329004329,411,0.0,0.0,0.0,0.0,0.0,0.0
1244,2018,2,16,6,13466000000.0,2878000000.0,10588000000.0,0.7862765483439774,1797000000.0,0.0,3542000000.0,783000000.0,6122000000.0,9000000000.0,326000000.0,1562000000.0,6408000000.0,0.4758651418387049,4020000000.0,0.2985296301797118,507000000.0,4527000000.0,0.3361800089113322,648000000.0,3872000000.0,0.2875389870785682,0.66,0.65,5866000000.0,5952000000.0,2704000000.0,10727000000.0,13431000000.0,9873000000.0,8074000000.0,5925000000.0,37303000000.0,13919000000.0,55836000000.0,46584000000.0,102420000000.0,6595000000.0,5743000000.0,-1000000000.0,127677000000.0,0.0,164980000000.0,4196000000.0,7321000000.0,2481000000.0,0.0,18158000000.0,32156000000.0,28935000000.0,0.0,5743000000.0,28368000000.0,63046000000.0,0.0,95202000000.0,-10100000000.0,89860000000.0,-10002000000.0,0.0,69778000000.0,164980000000.0,17322000000.0,36256000000.0,33552000000.0,3872000000.0,1562000000.0,-794000000.0,197000000.0,-535000000.0,0.0,0.0,0.0,5147000000.0,-455000000.0,3847000000.0,-424000000.0,0.0,-2674000000.0,1543000000.0,81000000.0,-1474000000.0,-3094000000.0,0.0,0.0,-1989000000.0,3175000000.0,-1908000000.0,-70000000.0,395000000.0,2811000000.0,2416000000.0,3847000000.0,-456000000.0,3391000000.0,92400.0,0.00017316017316017316,411,0.0,0.0,0.0,0.0,0.0,0.0
1245,2018,3,1,1,13298000000.0,2694000000.0,10604000000.0,0.7974131448338097,2008000000.0,0.0,0.0,1253000000.0,6755000000.0,9449000000.0,310000000.0,1614000000.0,6104000000.0,0.4590163934426229,3849000000.0,0.2894420213565949,328000000.0,4177000000.0,0.3141073845691081,66000000.0,4114000000.0,0.3093698300496315,0.7,0.69,5875000000.0,5986000000.0,3559000000.0,13680000000.0,17239000000.0,13710000000.0,8184000000.0,2450000000.0,41583000000.0,14036000000.0,55614000000.0,45307000000.0,100921000000.0,6444000000.0,1875000000.0,2979000000.0,126255000000.0,0.0,167838000000.0,4297000000.0,14780000000.0,0.0,0.0,9936000000.0,29013000000.0,33652000000.0,0.0,5512000000.0,27997000000.0,67161000000.0,0.0,96174000000.0,466000000.0,91995000000.0,-10417000000.0,-10745000000.0,71319000000.0,167493000000.0,20124000000.0,48432000000.0,44873000000.0,4114000000.0,1614000000.0,-474000000.0,303000000.0,809000000.0,0.0,0.0,0.0,12570000000.0,-1107000000.0,5259000000.0,-547000000.0,0.0,-4675000000.0,2222000000.0,96000000.0,-2904000000.0,-2291000000.0,0.0,-1105000000.0,-1994000000.0,3984000000.0,-1406000000.0,-101000000.0,847000000.0,3658000000.0,2811000000.0,5259000000.0,-562000000.0,4697000000.0,92400.0,1.0822510822510823e-05,411,0.0,0.0,0.0,0.0,0.0,0.0
1246,2018,4,106,3,13977000000.0,3075000000.0,10902000000.0,0.7799957072333119,2457000000.0,0.0,0.0,1253000000.0,7717000000.0,10792000000.0,370000000.0,1641000000.0,1054000000.0,0.0754096014881591,3185000000.0,0.2278743650282607,-4131000000.0,-946000000.0,-0.0676826214495242,-564000000.0,-393000000.0,-0.0281176218072547,-0.07,-0.07,5788000000.0,5788000000.0,1139000000.0,17694000000.0,18833000000.0,11399000000.0,7508000000.0,12186000000.0,49926000000.0,13385000000.0,53411000000.0,35211000000.0,88622000000.0,2767000000.0,1924000000.0,2798000000.0,109496000000.0,0.0,159422000000.0,4674000000.0,8836000000.0,0.0,0.0,18348000000.0,31858000000.0,32429000000.0,0.0,3700000000.0,27677000000.0,63806000000.0,0.0,95664000000.0,467000000.0,89554000000.0,-11275000000.0,-15358000000.0,63407000000.0,159071000000.0,20461000000.0,41265000000.0,40126000000.0,-393000000.0,1641000000.0,-1231000000.0,267000000.0,1515000000.0,0.0,0.0,0.0,18068000000.0,2939000000.0,4738000000.0,-685000000.0,0.0,-4607000000.0,4597000000.0,-69000000.0,-764000000.0,-1304000000.0,0.0,-5030000000.0,-1963000000.0,1890000000.0,-6407000000.0,0.0,-2433000000.0,1225000000.0,3658000000.0,4738000000.0,-792000000.0,3946000000.0,92400.0,0.0011471861471861473,411,0.0,0.0,0.0,0.0,0.0,0.0
1247,2019,1,6,1,13118000000.0,2433000000.0,10685000000.0,0.8145296539106571,1703000000.0,0.0,0.0,1183000000.0,6225000000.0,8658000000.0,361000000.0,1545000000.0,6223000000.0,0.4743863393810032,4460000000.0,0.3399908522640646,-137000000.0,4323000000.0,0.3295471870711999,433000000.0,3884000000.0,0.2960817197743558,0.69,0.68,5635000000.0,5750000000.0,1937000000.0,9682000000.0,11619000000.0,13197000000.0,8029000000.0,12445000000.0,45290000000.0,13467000000.0,53487000000.0,34040000000.0,87527000000.0,2859000000.0,1946000000.0,4332000000.0,110131000000.0,0.0,155421000000.0,4156000000.0,9411000000.0,0.0,0.0,15856000000.0,29423000000.0,35733000000.0,0.0,3591000000.0,27516000000.0,66840000000.0,0.0,96263000000.0,468000000.0,93388000000.0,-10923000000.0,-24146000000.0,58806000000.0,155069000000.0,12541000000.0,45144000000.0,43207000000.0,3884000000.0,1545000000.0,-60000000.0,185000000.0,-3498000000.0,0.0,0.0,0.0,15867000000.0,-358000000.0,1698000000.0,-460000000.0,0.0,-1486000000.0,9586000000.0,-90000000.0,7550000000.0,-4770000000.0,0.0,-8865000000.0,-2045000000.0,7213000000.0,-8467000000.0,12000000.0,793000000.0,2018000000.0,1225000000.0,1698000000.0,-618000000.0,1080000000.0,88300.0,6.795016987542469e-05,411,0.0,0.0,0.0,0.0,0.0,0.0
1248,2020,1,2,1,12028000000.0,2346000000.0,9682000000.0,0.8049551047555703,1722000000.0,-129000000.0,2873000000.0,628000000.0,5094000000.0,7440000000.0,390000000.0,1218000000.0,5484000000.0,0.4559361489857,4168000000.0,0.3465247755237778,-283000000.0,3885000000.0,0.3229963418689724,475000000.0,3401000000.0,0.2827569005653475,0.61,0.61,5545000000.0,5613000000.0,2151000000.0,8199000000.0,10350000000.0,9881000000.0,8423000000.0,6084000000.0,34738000000.0,14040000000.0,58502000000.0,34464000000.0,92966000000.0,18220000000.0,5268000000.0,1104000000.0,131598000000.0,0.0,166336000000.0,3972000000.0,15670000000.0,1150000000.0,0.0,13098000000.0,33890000000.0,36281000000.0,0.0,2207000000.0,28932000000.0,67420000000.0,0.0,101310000000.0,-22860000000.0,101000000000.0,-13131000000.0,0.0,65026000000.0,166336000000.0,26419000000.0,51951000000.0,49800000000.0,3401000000.0,1218000000.0,109000000.0,64000000.0,-1581000000.0,0.0,0.0,0.0,848000000.0,-78000000.0,3133000000.0,-463000000.0,0.0,-2989000000.0,3409000000.0,-28000000.0,-71000000.0,-9732000000.0,0.0,0.0,-2105000000.0,9637000000.0,-2200000000.0,-15000000.0,846000000.0,2196000000.0,1350000000.0,3133000000.0,-495000000.0,2638000000.0,78500.0,2.5477707006369428e-05,411,2404.7638888888887,1538.3134444444445,7.108638888888889,46.208333333333336,25.271847222222224,0.1366388888888888
1249,2010,4,162,3,2372500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2108800000.0,0.0,-178100000.0,75100000.0,0.031654373024236,0.0,0.0,0.0,263700000.0,0.1111485774499473,45600000.0,207600000.0,0.0875026343519494,0.646125116713352,0.646125116713352,321300000.0,321300000.0,1877400000.0,0.0,1877400000.0,1063000000.0,0.0,0.0,0.0,458700000.0,345400000.0,834600000.0,1180000000.0,50243400000.0,0.0,0.0,0.0,145631100000.0,145631100000.0,0.0,107900000.0,6200000.0,0.0,0.0,0.0,1583700000.0,0.0,409900000.0,0.0,0.0,135746100000.0,135746100000.0,4500000.0,4612300000.0,272400000.0,4838500000.0,9727800000.0,145473900000.0,65977500000.0,1691600000.0,-185800000.0,218100000.0,-178100000.0,38800000.0,13500000.0,561200000.0,0.0,0.0,0.0,0.0,208700000.0,862200000.0,-10100000.0,0.0,-2096400000.0,1854600000.0,-26500000.0,-278400000.0,-2200000.0,600000.0,-300000.0,-184500000.0,-788800000.0,-975200000.0,0.0,-391400000.0,1877400000.0,2268800000.0,862200000.0,-10100000.0,852100000.0,13627.0,0.011888163205401042,412,0.0,0.0,0.0,0.0,0.0,0.0
1250,2015,3,61,1,71183000.0,55131000.0,16052000.0,0.2255032802775943,0.0,18778000.0,0.0,0.0,18778000.0,73909000.0,706000.0,4081000.0,1355000.0,0.0190354438559768,-2726000.0,-0.0382956604807327,-706000.0,-3432000.0,-0.0482137589031088,238000.0,-3670000.0,-0.0515572538386974,-0.21,-0.21,17829000.0,17829000.0,13000000.0,0.0,13000000.0,59525000.0,8673000.0,3905000.0,85103000.0,24852000.0,40778000.0,12916000.0,53694000.0,0.0,0.0,2321000.0,80867000.0,0.0,165970000.0,29356000.0,3512000.0,0.0,5600000.0,35412000.0,73880000.0,34870000.0,4197000.0,0.0,9504000.0,48571000.0,0.0,122451000.0,18000.0,-97189000.0,-75000.0,140765000.0,43519000.0,165970000.0,0.0,38382000.0,25382000.0,-3670000.0,4081000.0,86000.0,1492000.0,45000.0,-2530000.0,1581000.0,424000.0,-139000.0,147000.0,2181000.0,-1522000.0,-30744000.0,0.0,0.0,0.0,-32266000.0,-12500000.0,139000.0,0.0,0.0,39688000.0,27327000.0,37000.0,-2721000.0,13000000.0,15721000.0,2181000.0,-1522000.0,659000.0,2100.0,0.029047619047619048,413,0.0,0.0,0.0,0.0,0.0,0.0
1251,2016,1,0,1,15755000000.0,7915000000.0,7840000000.0,0.4976198032370676,0.0,4522000000.0,0.0,0.0,4522000000.0,12437000000.0,146000000.0,785000000.0,4570000000.0,0.2900666455093621,3318000000.0,0.2105998095842589,-92000000.0,3226000000.0,0.2047603935258648,889000000.0,2750000000.0,0.1745477626150428,1.0,0.97,2688700000.0,2835000000.0,7895000000.0,5924000000.0,13819000000.0,4591000000.0,4957000000.0,10950000000.0,34317000000.0,19186000000.0,44679000000.0,24629000000.0,69308000000.0,0.0,0.0,4697000000.0,93191000000.0,0.0,127508000000.0,7795000000.0,13681000000.0,0.0,0.0,9881000000.0,31357000000.0,19134000000.0,0.0,9161000000.0,8003000000.0,36298000000.0,0.0,67655000000.0,4009000000.0,87849000000.0,-13642000000.0,-20072000000.0,59187000000.0,126842000000.0,0.0,32815000000.0,24920000000.0,2750000000.0,785000000.0,-568000000.0,76000000.0,-77000000.0,359000000.0,292000000.0,0.0,-207000000.0,312000000.0,3278000000.0,-800000000.0,0.0,-1579000000.0,539000000.0,-1104000000.0,-2944000000.0,29000000.0,0.0,-2731000000.0,-1856000000.0,2727000000.0,-1831000000.0,-11000000.0,-1508000000.0,7895000000.0,9403000000.0,3278000000.0,-800000000.0,2478000000.0,116727.0,0.0,414,0.0,0.0,0.0,0.0,0.0,0.0
1252,2009,3,230,1,2237165000.0,1800945000.0,436220000.0,0.1949878529299358,0.0,301843000.0,0.0,0.0,301843000.0,2102788000.0,25723000.0,92963000.0,232238000.0,0.1038090619154152,134377000.0,0.0600657528613222,-20348000.0,114029000.0,0.0509703128736592,40059000.0,73493000.0,0.0328509519861074,0.46,0.45,160629291.0,162040785.0,189849000.0,0.0,189849000.0,1452494000.0,1266319000.0,224829000.0,3133491000.0,1891438000.0,2964321000.0,1276049000.0,4240370000.0,0.0,0.0,671874000.0,6803682000.0,0.0,9937173000.0,659764000.0,304083000.0,0.0,0.0,871490000.0,1835337000.0,1855531000.0,0.0,187907000.0,1488785000.0,3532223000.0,0.0,5367560000.0,90523000.0,5747734000.0,-696000000.0,-660273000.0,4481984000.0,9849544000.0,0.0,2159614000.0,1969765000.0,73493000.0,92963000.0,-16011000.0,26436000.0,88985000.0,-2682000.0,17863000.0,110000.0,47249000.0,-5813000.0,260053000.0,0.0,0.0,0.0,0.0,-27011000.0,-27011000.0,-197958000.0,0.0,-5000000.0,-40171000.0,4433000.0,-238696000.0,7892000.0,2238000.0,189849000.0,187611000.0,260053000.0,-30099000.0,229954000.0,51639.0,0.004453997947287903,415,0.0,0.0,0.0,0.0,0.0,0.0
1253,2015,3,150,1,2869348000.0,2200904000.0,668444000.0,0.2329602404448676,0.0,370214000.0,0.0,0.0,370214000.0,2571118000.0,35760000.0,78222000.0,389583000.0,0.1357740504114523,298230000.0,0.1039365040420332,-22581000.0,275649000.0,0.0960667719635262,80623000.0,194978000.0,0.0679520225500706,1.42,1.41,136844504.0,138574908.0,974268000.0,815483000.0,1789751000.0,1876997000.0,1320204000.0,340950000.0,5327902000.0,1632803000.0,2947955000.0,1003386000.0,3951341000.0,0.0,0.0,1089508000.0,6673652000.0,0.0,12001554000.0,1014265000.0,630650000.0,0.0,0.0,905126000.0,2550041000.0,2725409000.0,0.0,78019000.0,1793334000.0,4596762000.0,0.0,7146803000.0,90523000.0,9950458000.0,-1822000000.0,-3367463000.0,4851518000.0,11998321000.0,0.0,3356059000.0,2381791000.0,194978000.0,78222000.0,2970000.0,35381000.0,-300252000.0,66355000.0,-25696000.0,-75822000.0,-167457000.0,-6331000.0,4968000.0,0.0,-67552000.0,-430533000.0,371766000.0,-75107000.0,-201426000.0,-2407000.0,0.0,-310000000.0,-85987000.0,412730000.0,14336000.0,-24194000.0,-206316000.0,974268000.0,1180584000.0,4968000.0,-38681000.0,-33713000.0,54750.0,0.0027397260273972603,415,0.0,0.0,0.0,0.0,0.0,0.0
1254,2015,4,266,2,2705590000.0,2140624000.0,564966000.0,0.2088143436366929,0.0,314666000.0,0.0,0.0,314666000.0,2455290000.0,34297000.0,77871000.0,341893000.0,0.1263654138284071,250300000.0,0.0925121692495906,-20420000.0,229880000.0,0.0849648320698997,46743000.0,182982000.0,0.0676310897068661,1.35,1.33,135373356.0,137065447.0,1047494000.0,820682000.0,1868176000.0,1713847000.0,1279760000.0,289228000.0,5151011000.0,1598185000.0,2913065000.0,975515000.0,3888580000.0,0.0,0.0,1116315000.0,6603080000.0,0.0,11754091000.0,948157000.0,574302000.0,0.0,0.0,845640000.0,2368099000.0,2724860000.0,0.0,76405000.0,1782006000.0,4583271000.0,0.0,6951370000.0,90523000.0,10047759000.0,-1885000000.0,-3453876000.0,4799406000.0,11750776000.0,0.0,3299162000.0,2251668000.0,182982000.0,77871000.0,-23869000.0,3645000.0,86822000.0,107235000.0,29042000.0,-59248000.0,46969000.0,14209000.0,341660000.0,0.0,0.0,-144650000.0,156053000.0,-33256000.0,-21853000.0,-216990000.0,0.0,-90070000.0,-85720000.0,169298000.0,-223482000.0,-23099000.0,73226000.0,1047494000.0,974268000.0,341660000.0,-36738000.0,304922000.0,54750.0,0.004858447488584475,415,0.0,0.0,0.0,0.0,0.0,0.0
1255,2017,4,61,1,3370673000.0,2569070000.0,801603000.0,0.2378168988804313,0.0,412462000.0,0.0,0.0,412462000.0,2981532000.0,53133000.0,118109000.0,531300000.0,0.1576243082612878,389141000.0,0.11544905127255,-28920000.0,360221000.0,0.10686916233049,303899000.0,56159000.0,0.0166610644224462,0.42,0.41,133112568.0,136194919.0,1024770000.0,107976000.0,1132746000.0,2170503000.0,1780262000.0,202848000.0,5286359000.0,1937074000.0,5698707000.0,2174104000.0,7872811000.0,832269000.0,36668000.0,0.0,10678822000.0,0.0,15965181000.0,1229336000.0,1248212000.0,0.0,0.0,1060155000.0,3537703000.0,4798371000.0,0.0,137196000.0,1972701000.0,6908268000.0,0.0,10445971000.0,90523000.0,11095717000.0,-1768000000.0,-3904839000.0,5513401000.0,15959372000.0,940245000.0,6046583000.0,5021813000.0,56159000.0,118109000.0,-84324000.0,21056000.0,107473000.0,26554000.0,-64591000.0,-82517000.0,6575000.0,2900000.0,221373000.0,0.0,0.0,-8056000.0,211000.0,-19267000.0,-27112000.0,-6373000.0,0.0,-57726000.0,-88083000.0,104771000.0,-47411000.0,3154000.0,150004000.0,1024770000.0,874766000.0,221373000.0,-65445000.0,155928000.0,54064.0,0.0011282923941994673,415,0.0,0.0,0.0,0.0,0.0,0.0
1256,2020,2,154,1,3160603000.0,2357319000.0,803284000.0,0.2541552988464543,0.0,352793000.0,0.0,0.0,352793000.0,2710112000.0,74549000.0,146582000.0,591720000.0,0.1872174392038481,450491000.0,0.1425332444473412,-79923000.0,370568000.0,0.1172459812257344,74873000.0,295716000.0,0.0935631586757337,2.3,2.27,128523334.0,129993001.0,685514000.0,70805000.0,756319000.0,2099268000.0,1814631000.0,214986000.0,4885204000.0,2292735000.0,7869935000.0,3798913000.0,11668848000.0,764563000.0,126839000.0,0.0,14852985000.0,0.0,19738189000.0,1111759000.0,809529000.0,0.0,0.0,1227085000.0,3148373000.0,7652256000.0,0.0,382528000.0,2426503000.0,10461287000.0,0.0,13609660000.0,90523000.0,13530666000.0,-2559000000.0,-4948206000.0,6113983000.0,19723643000.0,835368000.0,8461785000.0,7776271000.0,295716000.0,146582000.0,3738000.0,19518000.0,305766000.0,405543000.0,209183000.0,-316890000.0,19293000.0,8770000.0,780090000.0,0.0,0.0,-3465000.0,26177000.0,-1504000.0,21208000.0,-461834000.0,0.0,-21416000.0,-113547000.0,-226638000.0,-823435000.0,10034000.0,-12103000.0,685514000.0,697617000.0,780090000.0,-50089000.0,730001000.0,54064.0,0.0028484758804379995,415,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
1257,2020,3,40,1,3230540000.0,2384328000.0,846212000.0,0.2619413472670204,0.0,0.0,0.0,0.0,369851000.0,2754179000.0,65958000.0,148442000.0,629387000.0,0.1948240851374692,476361000.0,0.1474555337497755,-61066000.0,415295000.0,0.1285528116042519,93578000.0,321409000.0,0.0994907972041825,2.5,2.47,128707745.0,130294223.0,742394000.0,33463000.0,775857000.0,2134315000.0,1795779000.0,163533000.0,4869484000.0,2292880000.0,7971897000.0,3743314000.0,11715211000.0,778591000.0,129751000.0,0.0,14916433000.0,0.0,19785917000.0,1264991000.0,884450000.0,0.0,0.0,1178782000.0,3328223000.0,7057723000.0,0.0,413891000.0,2441831000.0,9913445000.0,0.0,13241668000.0,90523000.0,13738533000.0,-2388000000.0,-4912092000.0,6528964000.0,19770632000.0,812054000.0,7942173000.0,7199779000.0,321409000.0,148442000.0,11558000.0,58461000.0,198557000.0,15532000.0,39918000.0,138900000.0,17652000.0,-1053000.0,737374000.0,0.0,0.0,-10726000.0,49107000.0,-34473000.0,3908000.0,-671842000.0,0.0,-22739000.0,-113542000.0,115389000.0,-692734000.0,8332000.0,56880000.0,742394000.0,685514000.0,737374000.0,-42117000.0,695257000.0,54064.0,0.000739863865048831,415,50113.8152173913,50152.32138043478,148.1386956521739,890.3152173913044,899.4285543478261,2.6318260869565218
1258,2017,2,275,1,1364920000.0,1014534000.0,350386000.0,0.2567080854555578,60753000.0,91063000.0,118531000.0,-19143000.0,251204000.0,1265738000.0,8032000.0,46586000.0,146584000.0,0.1073938399320106,99182000.0,0.0726650646191718,-7216000.0,91966000.0,0.0673783078861764,29925000.0,62041000.0,0.0454539460188142,0.99,0.97,62895000.0,63807000.0,127378000.0,0.0,127378000.0,188290000.0,815990000.0,85221000.0,1216879000.0,736866000.0,427790000.0,359145000.0,786935000.0,86552000.0,192167000.0,95573000.0,1898093000.0,0.0,3114972000.0,352538000.0,2831000.0,0.0,0.0,692737000.0,1048106000.0,1046721000.0,0.0,9009000.0,157359000.0,1213089000.0,0.0,2261195000.0,626000.0,227904000.0,-54000000.0,679247000.0,853777000.0,3114972000.0,0.0,1049552000.0,922174000.0,62041000.0,46586000.0,-6648000.0,19080000.0,96978000.0,10998000.0,-10472000.0,2485000.0,44528000.0,-4904000.0,213133000.0,-43412000.0,0.0,0.0,0.0,6967000.0,-36445000.0,-566484000.0,0.0,-43815000.0,-36228000.0,456775000.0,-189752000.0,2948000.0,-10116000.0,127378000.0,137494000.0,213133000.0,-43412000.0,169721000.0,950.0,0.2894736842105263,416,0.0,0.0,0.0,0.0,0.0,0.0
