,Symbol,Company,Year,Quarter,Number of Workers,Number of Layoffs,statement_date,revenue,costOfRevenue,grossProfit,grossProfitRatio,ResearchAndDevelopmentExpenses,GeneralAndAdministrativeExpenses,SellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,EBITDA,EBITDARatio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,EPS,EPSDiluted,weightedAverageShsOut,weightedAverageShsOutDil,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferrredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,totalLiabilities,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalLiabilitiesAndStockholdersEquity,totalInvestments,totalDebt,netDebt,netIncome_cash-flow-statement,depreciationAndAmortization_cash-flow-statement,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory_cash-flow-statement,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivites,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,employee_count,industry
52,JWN,Nordstrom Inc. Common Stock,2022,3,301,1,2022-10-29,3546000000.0,2294000000.0,1252000000.0,0.3530738860688099,0.0,0.0,0.0,0.0,1249000000.0,3543000000.0,32000000.0,200000000.0,203000000.0,0.0572476029328821,3000000.0,0.0008460236886632,-32000000.0,-29000000.0,-0.0081782289904117,-9000000.0,-20000000.0,-0.0056401579244218,-0.13,-0.13,159500000.0,159500000.0,293000000.0,0.0,293000000.0,288000000.0,2878000000.0,348000000.0,3807000000.0,4863000000.0,249000000.0,0.0,249000000.0,0.0,0.0,476000000.0,5588000000.0,0.0,9395000000.0,2073000000.0,356000000.0,0.0,0.0,1410000000.0,3839000000.0,4399000000.0,0.0,0.0,551000000.0,4950000000.0,0.0,8789000000.0,3334000000.0,-2669000000.0,-59000000.0,0.0,606000000.0,9395000000.0,0.0,4755000000.0,4462000000.0,-20000000.0,200000000.0,-54000000.0,11000000.0,-338000000.0,11000000.0,-512000000.0,336000000.0,0.0,68000000.0,-133000000.0,0.0,0.0,0.0,0.0,-110000000.0,-110000000.0,0.0,0.0,-18000000.0,-30000000.0,93000000.0,45000000.0,-3000000.0,-201000000.0,293000000.0,494000000.0,-133000000.0,-110000000.0,-243000000.0,0.0,
53,K,Kellogg Company Common Stock,2021,4,73,1,2021-01-02,3464000000.0,2279000000.0,1185000000.0,0.3420900692840646,0.0,2272000000.0,0.0,0.0,800000000.0,3079000000.0,85000000.0,124000000.0,469000000.0,0.135392609699769,385000000.0,0.1111431870669746,-115000000.0,270000000.0,0.0779445727482679,55000000.0,205000000.0,0.0591801385681293,0.6,0.59,344000000.0,346000000.0,435000000.0,391000000.0,826000000.0,1537000000.0,1284000000.0,-165000000.0,3482000000.0,4371000000.0,5799000000.0,2491000000.0,8290000000.0,391000000.0,254000000.0,1208000000.0,14514000000.0,0.0,17996000000.0,2471000000.0,846000000.0,58000000.0,562000000.0,1301000000.0,5238000000.0,6746000000.0,0.0,562000000.0,1814000000.0,9122000000.0,0.0,14360000000.0,105000000.0,8326000000.0,-1732000000.0,-3587000000.0,3112000000.0,17472000000.0,782000000.0,7592000000.0,7157000000.0,205000000.0,124000000.0,12000000.0,21000000.0,-13000000.0,188000000.0,3000000.0,-117000000.0,-87000000.0,44000000.0,393000000.0,-179000000.0,-7000000.0,-6000000.0,256000000.0,0.0,64000000.0,-1234000000.0,7000000.0,0.0,-196000000.0,14000000.0,-1409000000.0,58000000.0,-894000000.0,435000000.0,1329000000.0,393000000.0,-179000000.0,214000000.0,0.0,Packaged Foods
54,KR,Kroger Company (The) Common Stock,2022,4,57,1,2022-01-29,33048000000.0,25719000000.0,7329000000.0,0.221768336964415,0.0,5708000000.0,0.0,656000000.0,6364000000.0,32083000000.0,133000000.0,793000000.0,1637000000.0,0.0495340111353183,965000000.0,0.0291999515855725,-250000000.0,715000000.0,0.0216351972887921,146000000.0,565000000.0,0.0170963447107238,0.76,0.75,733000000.0,743000000.0,1821000000.0,1082000000.0,2903000000.0,1828000000.0,6783000000.0,660000000.0,12174000000.0,30484000000.0,3076000000.0,942000000.0,4018000000.0,0.0,0.0,2410000000.0,36912000000.0,0.0,49086000000.0,7117000000.0,1205000000.0,0.0,0.0,8001000000.0,16323000000.0,19235000000.0,0.0,1562000000.0,2537000000.0,23334000000.0,0.0,39657000000.0,1918000000.0,24066000000.0,-467000000.0,-16065000000.0,9452000000.0,49109000000.0,0.0,20440000000.0,18619000000.0,565000000.0,793000000.0,-65000000.0,44000000.0,-95000000.0,0.0,753000000.0,-762000000.0,-308000000.0,157000000.0,1399000000.0,-606000000.0,0.0,0.0,0.0,-46000000.0,-652000000.0,-527000000.0,54000000.0,-598000000.0,-156000000.0,13000000.0,-1214000000.0,0.0,-467000000.0,1821000000.0,2288000000.0,1399000000.0,-606000000.0,793000000.0,0.0,
55,LEA,Lear Corporation Common Stock,2022,1,71,1,2022-04-02,5208400000.0,4886900000.0,321500000.0,0.0617272098917133,0.0,0.0,0.0,15700000.0,193000000.0,5079900000.0,24900000.0,143400000.0,238100000.0,0.0457146148529298,128500000.0,0.0246716842024422,-52200000.0,76300000.0,0.0146494124875201,20400000.0,49400000.0,0.0094846785961139,0.82,0.82,59932030.0,60210979.0,1162000000.0,0.0,1162000000.0,3236100000.0,1642100000.0,888300000.0,6928500000.0,2826700000.0,1675300000.0,0.0,1675300000.0,0.0,0.0,2296800000.0,6798800000.0,0.0,13727300000.0,3209800000.0,800000.0,0.0,0.0,1876500000.0,5087100000.0,2595800000.0,0.0,0.0,1218500000.0,3814300000.0,0.0,8901400000.0,600000.0,5075400000.0,-762600000.0,336600000.0,4650000000.0,13551400000.0,0.0,2596600000.0,1434600000.0,49400000.0,143400000.0,0.0,0.0,2000000.0,-219100000.0,-49000000.0,276900000.0,-36100000.0,25900000.0,220700000.0,-130300000.0,-184200000.0,0.0,0.0,11900000.0,-302600000.0,0.0,0.0,0.0,-47400000.0,-23800000.0,-71200000.0,-3400000.0,-156500000.0,1164800000.0,1321300000.0,220700000.0,-130300000.0,90400000.0,0.0,
56,LMT,Lockheed Martin Corporation Common Stock,2022,2,35,1,2022-06-26,15446000000.0,13490000000.0,1956000000.0,0.1266347274375242,0.0,0.0,0.0,-7000000.0,-7000000.0,13483000000.0,141000000.0,343000000.0,814000000.0,0.052699728084941,1963000000.0,0.1270879192023825,-1633000000.0,330000000.0,0.0213647546290301,21000000.0,309000000.0,0.0200051793344555,1.16,1.16,265800000.0,266700000.0,1775000000.0,0.0,1775000000.0,15154000000.0,3431000000.0,613000000.0,20973000000.0,7569000000.0,10794000000.0,2584000000.0,13378000000.0,0.0,2680000000.0,7158000000.0,30785000000.0,0.0,51758000000.0,2309000000.0,0.0,0.0,8077000000.0,6093000000.0,16479000000.0,11644000000.0,0.0,0.0,12203000000.0,23847000000.0,0.0,40326000000.0,264000000.0,19336000000.0,-8168000000.0,0.0,11432000000.0,51758000000.0,0.0,11644000000.0,9869000000.0,309000000.0,343000000.0,-761000000.0,80000000.0,-548000000.0,-874000000.0,-287000000.0,-307000000.0,543000000.0,1908000000.0,1331000000.0,0.0,0.0,0.0,0.0,-332000000.0,-332000000.0,0.0,0.0,-356000000.0,-744000000.0,-7000000.0,-1107000000.0,0.0,-108000000.0,1775000000.0,1883000000.0,1331000000.0,-304000000.0,1027000000.0,0.0,Aerospace & Defense
57,LSF,Laird Superfood Inc. Common Stock,2022,4,46,1,2022-12-31,3413205.0,9381825.0,-5968620.0,-1.748684887078274,92160.0,11747126.0,1723332.0,0.0,13562618.0,22944443.0,0.0,271715.0,-15268977.0,-2.686375049064377,-13974915.0,-4.094367317521216,-1565777.0,-15540692.0,-4.553108295575566,14495.0,-15555187.0,-4.557355037274351,-1.69,-1.69,9199597.0,9199597.0,17809802.0,0.0,17809802.0,1494469.0,5696565.0,2530075.0,27530911.0,284211.0,0.0,1424218.0,1424218.0,0.0,0.0,800000.0,2508429.0,0.0,30039340.0,1080267.0,59845.0,0.0,0.0,6312140.0,7452252.0,0.0,0.0,0.0,76076.0,76076.0,0.0,7528328.0,9210.0,-96135032.0,0.0,118636834.0,22511012.0,30039340.0,0.0,59845.0,-17749957.0,-15555187.0,271715.0,0.0,346247.0,0.0,114483.0,550188.0,253579.0,0.0,0.0,-3179062.0,-15000.0,0.0,0.0,-8696093.0,8882987.0,-10416.0,0.0,9464.0,0.0,0.0,-28287.0,-18823.0,0.0,-3208301.0,17809802.0,21018103.0,-3179062.0,-12287.0,-3191349.0,0.0,
58,M,Macy's Inc Common Stock,2022,1,117,1,2022-04-30,5539000000.0,3231000000.0,2308000000.0,0.4166817115002708,0.0,0.0,0.0,0.0,1879000000.0,5110000000.0,48000000.0,206000000.0,646000000.0,0.1166275500992959,463000000.0,0.0835890955046037,-71000000.0,392000000.0,0.0707708972738761,106000000.0,286000000.0,0.0516338689294096,1.01,0.98,283500000.0,290700000.0,672000000.0,0.0,672000000.0,233000000.0,4956000000.0,372000000.0,6233000000.0,8337000000.0,828000000.0,434000000.0,1262000000.0,0.0,0.0,1140000000.0,10739000000.0,0.0,16972000000.0,5321000000.0,0.0,222000000.0,0.0,0.0,5543000000.0,6024000000.0,0.0,968000000.0,1159000000.0,8151000000.0,0.0,13694000000.0,3000000.0,5509000000.0,-618000000.0,-1616000000.0,3278000000.0,16972000000.0,0.0,6024000000.0,5352000000.0,286000000.0,206000000.0,-17000000.0,13000000.0,-213000000.0,0.0,-573000000.0,215000000.0,93000000.0,-27000000.0,248000000.0,-171000000.0,0.0,0.0,0.0,-23000000.0,-194000000.0,-1139000000.0,0.0,-584000000.0,-45000000.0,674000000.0,-1094000000.0,0.0,-1040000000.0,675000000.0,1715000000.0,248000000.0,-261000000.0,-13000000.0,0.0,Department Stores
59,MBC,MasterBrand Inc. Common Stock,2022,4,458,1,2022-12-25,784400000.0,569400000.0,215000000.0,0.2740948495665476,0.0,0.0,0.0,0.0,161300000.0,730700000.0,2200000.0,0.0,0.0,0.0,15100000.0,0.0192503824579296,4300000.0,19400000.0,0.0247322794492605,4000000.0,15400000.0,0.0196328403875573,0.12,0.12,0.0,0.0,101100000.0,0.0,101100000.0,289600000.0,373100000.0,66200000.0,830000000.0,404900000.0,924200000.0,349800000.0,1274000000.0,0.0,0.0,20500000.0,1699400000.0,0.0,2529400000.0,219200000.0,31400000.0,0.0,0.0,160500000.0,411100000.0,1002200000.0,0.0,87300000.0,19600000.0,1109100000.0,0.0,1520200000.0,0.0,3280900000.0,0.0,0.0,1009200000.0,2529400000.0,0.0,1033600000.0,932500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
60,MCK,McKesson Corporation Common Stock,2021,4,86,1,2021-12-31,68614000000.0,65186000000.0,3428000000.0,0.0499606494301454,0.0,0.0,-3105000000.0,0.0,3105000000.0,68291000000.0,41000000.0,185000000.0,457000000.0,0.0066604483050106,298000000.0,0.0043431369691316,-21000000.0,277000000.0,0.004037076981374,238000000.0,-7000000.0,-0.0001020199959192,-0.04,-0.04,151600000.0,151600000.0,2754000000.0,0.0,2754000000.0,18355000000.0,19024000000.0,6365000000.0,46498000000.0,3645000000.0,9462000000.0,2130000000.0,11592000000.0,0.0,0.0,1973000000.0,17210000000.0,0.0,63708000000.0,37183000000.0,1104000000.0,0.0,0.0,9165000000.0,47452000000.0,6909000000.0,0.0,1369000000.0,8765000000.0,17043000000.0,0.0,64495000000.0,2000000.0,8734000000.0,-1655000000.0,-8355000000.0,-1274000000.0,63221000000.0,0.0,8013000000.0,5259000000.0,-7000000.0,185000000.0,30000000.0,0.0,241000000.0,-1925000.0,-495000000.0,1612000.0,264000000.0,928000000.0,1377000000.0,-67000000.0,16000000.0,0.0,-117000.0,-63883000.0,-115000000.0,-260000000.0,63000000.0,-714000000.0,-72000000.0,545000000.0,-438000000.0,17000000.0,1008000000.0,3159000000.0,2151000000.0,1377000000.0,-101000000.0,1276000000.0,0.0,Medical Distribution
61,MMSI,Merit Medical Systems Inc. Common Stock,2022,3,117,1,2022-09-30,287175000.0,158602000.0,128573000.0,0.4477165491425089,19221000.0,0.0,0.0,0.0,109001000.0,267603000.0,1831000.0,23108000.0,42541000.0,0.1481361539131191,18657000.0,0.0649673544006268,-1055000.0,17602000.0,0.0612936362844955,2330000.0,15272000.0,0.0531801166536084,0.27,0.27,56835000.0,57586000.0,51481000.0,0.0,51481000.0,170819000.0,246660000.0,30903000.0,499863000.0,440856000.0,358056000.0,284107000.0,642163000.0,0.0,5467000.0,44388000.0,1132874000.0,0.0,1632737000.0,63206000.0,21560000.0,3765000.0,0.0,124504000.0,213035000.0,265401000.0,1735000.0,31168000.0,32557000.0,330861000.0,0.0,543896000.0,658198000.0,447372000.0,-16729000.0,0.0,1088841000.0,1632737000.0,0.0,286961000.0,235480000.0,15272000.0,23108000.0,0.0,4598000.0,-8721000.0,409000.0,-15969000.0,6039000.0,-776000.0,1232000.0,35489000.0,0.0,0.0,0.0,0.0,-16769000.0,-16769000.0,-74030000.0,3489000.0,0.0,0.0,43474000.0,-27067000.0,-3298000.0,-11645000.0,53592000.0,65237000.0,35489000.0,-16773000.0,18716000.0,0.0,
62,NFLX,Netflix Inc. Common Stock,2022,2,106,1,2022-06-30,7970141000.0,4690755000.0,3279386000.0,0.4114589691700561,716846000.0,409297000.0,574960000.0,0.0,1701103000.0,6391858000.0,175455000.0,3344853000.0,5143362000.0,0.6453288593012344,1578283000.0,0.1980244766058718,44771000.0,1623054000.0,0.2036418176290733,182103000.0,1440951000.0,0.180793664754488,3.24,3.2,444557000.0,450169000.0,5819449000.0,0.0,5819449000.0,765386000.0,0.0,1255943000.0,7840778000.0,1361920000.0,0.0,32533199000.0,32533199000.0,0.0,0.0,4615038000.0,38510157000.0,0.0,46350935000.0,504278000.0,0.0,0.0,1224743000.0,5771001000.0,7500022000.0,14233303000.0,0.0,0.0,5541636000.0,19774939000.0,0.0,27274961000.0,4316870000.0,15727770000.0,-144476000.0,-824190000.0,19075974000.0,46350935000.0,0.0,14233303000.0,8413854000.0,1440951000.0,3344853000.0,-115820000.0,150392000.0,-122704000.0,0.0,0.0,-122048000.0,114664000.0,-4594922000.0,102750000.0,-90018000.0,-68876000.0,0.0,0.0,0.0,-158894000.0,0.0,11250000.0,0.0,0.0,0.0,11250000.0,-145198000.0,-190092000.0,5844409000.0,6034501000.0,102750000.0,-90018000.0,12732000.0,0.0,
63,NKTR,Nektar Therapeutics  Common Stock,2022,2,409,2,2022-06-30,21585000.0,5115000.0,16470000.0,0.7630298818624045,42740000.0,20521000.0,0.0,0.0,63261000.0,68376000.0,7228000.0,3441000.0,-148299000.0,-6.870465601111883,-152836000.0,-7.080657864257586,-6132000.0,-158968000.0,-7.364744035209636,100000.0,-159068000.0,-7.369376882094047,-0.85,-0.85,186800000.0,186800000.0,77545000.0,541771000.0,619316000.0,10006000.0,16969000.0,19245000.0,665536000.0,108788000.0,76501000.0,0.0,76501000.0,8928000.0,0.0,2234000.0,196451000.0,0.0,861987000.0,12346000.0,20047000.0,0.0,0.0,72592000.0,104985000.0,119415000.0,0.0,0.0,178855000.0,298270000.0,0.0,403255000.0,19000.0,-3082456000.0,-8191000.0,3549360000.0,458732000.0,861987000.0,550699000.0,139462000.0,61917000.0,-159068000.0,3441000.0,0.0,11103000.0,21822000.0,20214000.0,-1590000.0,-165000.0,7369000.0,47709000.0,-74993000.0,-780000.0,0.0,-153521000.0,238449000.0,0.0,84148000.0,0.0,0.0,0.0,0.0,467000.0,467000.0,-70000.0,9552000.0,77545000.0,67993000.0,-74993000.0,-780000.0,-75773000.0,0.0,
64,NTRA,Natera Inc. Common Stock,2022,4,58,1,2022-12-31,217252000.0,124668000.0,92584000.0,0.4261594829967043,87911000.0,0.0,0.0,2624000.0,234357000.0,359025000.0,2752000.0,8767000.0,-130633000.0,-0.6012971111888498,-141773000.0,-0.6525739693995912,-379000.0,-142152000.0,-0.6543184872866533,421000.0,-142573000.0,-0.6562563290556589,-1.45,-1.45,98408000.0,98408000.0,466005000.0,432301000.0,898306000.0,244385000.0,35406000.0,33720000.0,1211817000.0,164327000.0,0.0,0.0,0.0,0.0,0.0,18330000.0,182657000.0,0.0,1394474000.0,31148000.0,80350000.0,0.0,10777000.0,188224000.0,310499000.0,358230000.0,20001000.0,0.0,0.0,378231000.0,0.0,688730000.0,11000.0,-1942635000.0,-16362000.0,2664730000.0,705744000.0,1394474000.0,0.0,438580000.0,-27425000.0,-142573000.0,8767000.0,0.0,35986000.0,0.0,-7178000.0,13132000.0,-2905000.0,0.0,0.0,-81127000.0,-11827000.0,0.0,0.0,33744000.0,0.0,21917000.0,0.0,0.0,0.0,0.0,468173000.0,468173000.0,0.0,408963000.0,466091000.0,57128000.0,-81127000.0,-11827000.0,-92954000.0,0.0,
65,NVTA,Invitae Corporation Common Stock,2022,3,784,1,2022-09-30,133536000.0,116956000.0,16580000.0,0.1241612748622094,87177000.0,44939000.0,49193000.0,125222000.0,306531000.0,423487000.0,14145000.0,41082000.0,-246997000.0,-1.849666007668344,-289951000.0,-2.1713320752456267,-12273000.0,-302224000.0,-2.263239875389408,-1068000.0,-301156000.0,-2.255242032111191,-1.27,-1.27,237974000.0,237974000.0,217029000.0,368936000.0,585965000.0,89130000.0,29902000.0,24679000.0,729676000.0,223849000.0,0.0,1041185000.0,1041185000.0,0.0,0.0,31545000.0,1296579000.0,0.0,2026255000.0,10727000.0,19478000.0,0.0,0.0,83116000.0,113321000.0,1732220000.0,0.0,9181000.0,12667000.0,1754068000.0,0.0,1867389000.0,24000.0,-4729324000.0,-898000.0,4889064000.0,158866000.0,2026255000.0,0.0,1751698000.0,1534669000.0,-301156000.0,41082000.0,-1068000.0,60413000.0,72027000.0,-6544000.0,19171000.0,-12920000.0,0.0,0.0,-128702000.0,-11415000.0,4274000.0,-184168000.0,239380000.0,-4274000.0,43797000.0,-1507000.0,3424000.0,0.0,0.0,-3608000.0,-1691000.0,0.0,-86596000.0,227056000.0,313652000.0,-128702000.0,-11415000.0,-140117000.0,0.0,Diagnostics & Research
66,OC,Owens Corning Inc Common Stock New,2022,3,225,1,2022-09-30,2529000000.0,1836000000.0,693000000.0,0.2740213523131672,26000000.0,0.0,0.0,-12000000.0,215000000.0,2051000000.0,28000000.0,130000000.0,742000000.0,0.2933965994464215,608000000.0,0.2404112297350731,-26000000.0,582000000.0,0.2301304863582443,114000000.0,470000000.0,0.1858442071965203,4.88,4.84,96300000.0,97100000.0,751000000.0,0.0,751000000.0,1304000000.0,1322000000.0,190000000.0,3567000000.0,3842000000.0,1367000000.0,1677000000.0,3044000000.0,0.0,17000000.0,251000000.0,7154000000.0,0.0,10721000000.0,1320000000.0,51000000.0,0.0,0.0,643000000.0,2014000000.0,3120000000.0,0.0,398000000.0,503000000.0,4021000000.0,0.0,6035000000.0,1000000.0,3719000000.0,-776000000.0,1696000000.0,4640000000.0,10675000000.0,0.0,3171000000.0,2420000000.0,469000000.0,130000000.0,32000000.0,13000000.0,-3000000.0,0.0,0.0,0.0,0.0,-180000000.0,461000000.0,-94000000.0,-244000000.0,0.0,32000000.0,73000000.0,-233000000.0,0.0,0.0,-206000000.0,-33000000.0,-7000000.0,-246000000.0,-41000000.0,-59000000.0,758000000.0,817000000.0,461000000.0,-94000000.0,367000000.0,0.0,
67,PBI,Pitney Bowes Inc. Common Stock,2022,2,37,1,2022-06-30,871495000.0,610104000.0,261391000.0,0.2999340214229571,11254000.0,0.0,0.0,0.0,237892000.0,847996000.0,21007000.0,43470000.0,61787000.0,0.0708977102565132,23499000.0,0.0269640101205399,-26189000.0,-2690000.0,-0.0030866499520938,-7026000.0,4336000.0,0.0049753584357913,0.02,0.02,216800000.0,216800000.0,570697000.0,11519000.0,582216000.0,842168000.0,82797000.0,259767000.0,1766948000.0,700779000.0,1060452000.0,82770000.0,1143222000.0,0.0,0.0,1066642000.0,2910643000.0,0.0,4677591000.0,827639000.0,67005000.0,2865000.0,712723000.0,18700000.0,1628932000.0,2422005000.0,0.0,268416000.0,314084000.0,3004505000.0,0.0,4633437000.0,323338000.0,5137248000.0,-850053000.0,-4566379000.0,44154000.0,4677591000.0,0.0,2489010000.0,1918313000.0,4336000.0,43470000.0,0.0,5371000.0,-18831000.0,17254000.0,3858000.0,0.0,486000.0,786000.0,35132000.0,0.0,-5732000.0,0.0,7581000.0,-57396000.0,-55547000.0,-6184000.0,0.0,0.0,-8625000.0,-5837000.0,-20646000.0,-10817000.0,-51878000.0,570697000.0,622575000.0,35132000.0,-31619000.0,3513000.0,0.0,Integrated Freight & Logistics
68,PEP,PepsiCo Inc. Common Stock,2022,2,212,1,2022-06-11,20225000000.0,9415000000.0,10810000000.0,0.534487021013597,0.0,0.0,0.0,0.0,7387000000.0,16802000000.0,236000000.0,760000000.0,2818000000.0,0.1393325092707045,2077000000.0,0.1026946847960445,-238000000.0,1839000000.0,0.0909270704573547,393000000.0,1429000000.0,0.070655129789864,1.03,1.03,1382000000.0,1389000000.0,5405000000.0,287000000.0,5692000000.0,10498000000.0,5287000000.0,1156000000.0,22633000000.0,22694000000.0,18547000000.0,17091000000.0,35638000000.0,3519000000.0,4345000000.0,4274000000.0,70470000000.0,0.0,93103000000.0,0.0,6032000000.0,0.0,0.0,21191000000.0,27223000000.0,33247000000.0,0.0,4838000000.0,9121000000.0,47206000000.0,0.0,74429000000.0,23000000.0,67763000000.0,-14416000000.0,-34817000000.0,18553000000.0,92982000000.0,3806000000.0,39279000000.0,33874000000.0,1429000000.0,760000000.0,0.0,75000000.0,-226000000.0,0.0,-441000000.0,248000000.0,0.0,17000000.0,2055000000.0,0.0,-3462000000.0,-1000000.0,0.0,2680000000.0,-783000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6691000000.0,2055000000.0,0.0,2577000000.0,0.0,
69,PPG,PPG Industries Inc. Common Stock,2022,1,54,1,2022-03-31,4308000000.0,2698000000.0,1610000000.0,0.3737233054781801,115000000.0,974000000.0,0.0,145000000.0,1234000000.0,3932000000.0,30000000.0,145000000.0,248000000.0,0.0575673166202414,376000000.0,0.0872794800371402,-298000000.0,78000000.0,0.0181058495821727,55000000.0,18000000.0,0.0041782729805013,0.08,0.08,236600000.0,238200000.0,960000000.0,73000000.0,1033000000.0,3659000000.0,2439000000.0,496000000.0,7627000000.0,4201000000.0,6232000000.0,2590000000.0,8822000000.0,267000000.0,237000000.0,734000000.0,14261000000.0,0.0,21888000000.0,0.0,509000000.0,0.0,0.0,4663000000.0,5172000000.0,7518000000.0,0.0,667000000.0,2198000000.0,10383000000.0,0.0,15555000000.0,969000000.0,20251000000.0,-2714000000.0,-12288000000.0,6218000000.0,21773000000.0,340000000.0,8027000000.0,7067000000.0,18000000.0,145000000.0,-36000000.0,6000000.0,-701000000.0,0.0,-325000000.0,326000000.0,-30000000.0,264000000.0,-304000000.0,0.0,-9000000.0,0.0,0.0,-174000000.0,-183000000.0,0.0,6000000.0,-40000000.0,-139000000.0,616000000.0,443000000.0,-1000000.0,-45000000.0,960000000.0,1005000000.0,-304000000.0,-194000000.0,-498000000.0,0.0,
70,PSX,Phillips 66 Common Stock,2022,4,45,1,2022-12-31,45991000000.0,34019000000.0,11972000000.0,0.260311800134809,0.0,0.0,0.0,-840000000.0,-210000000.0,38829000000.0,176000000.0,502000000.0,3097000000.0,0.0673392620295275,12182000000.0,0.26487791089561,-9635000000.0,2547000000.0,0.0553804005131438,535000000.0,1884000000.0,0.0409645365397577,4.0,3.98,471497000.0,473731000.0,6133000000.0,0.0,6133000000.0,9497000000.0,3276000000.0,3016000000.0,21922000000.0,35163000000.0,1486000000.0,831000000.0,2317000000.0,14950000000.0,0.0,2090000000.0,54520000000.0,0.0,76442000000.0,10748000000.0,529000000.0,1397000000.0,0.0,3215000000.0,15889000000.0,16661000000.0,0.0,6671000000.0,3115000000.0,26447000000.0,0.0,42336000000.0,0.0,25432000000.0,-460000000.0,4522000000.0,29494000000.0,71830000000.0,0.0,17190000000.0,11057000000.0,2102000000.0,502000000.0,174000000.0,0.0,0.0,0.0,1044000000.0,-920000000.0,0.0,0.0,4750000000.0,0.0,0.0,0.0,0.0,-154000000.0,-232000000.0,-926000000.0,36000000.0,-753000000.0,-456000000.0,-143000000.0,-2242000000.0,113000000.0,2389000000.0,6133000000.0,3744000000.0,4750000000.0,-713000000.0,4037000000.0,0.0,
71,SAVE,Spirit Airlines Inc. Common Stock,2022,3,134,1,2022-09-30,1343179000.0,1114269000.0,228910000.0,0.1704240462365775,0.0,0.0,47385000.0,170182000.0,217567000.0,1331836000.0,23353000.0,78184000.0,52643000.0,0.0391928402692418,-36390000.0,-0.0270924426305056,-12504000.0,-48894000.0,-0.036401700741301,-12517000.0,-36377000.0,-0.0270827640992004,-0.33,-0.33,108853000.0,108853000.0,953428000.0,106255000.0,1059683000.0,208575000.0,0.0,282295000.0,1550553000.0,6710757000.0,0.0,0.0,0.0,0.0,0.0,424185000.0,7134942000.0,0.0,8685495000.0,112007000.0,552280000.0,88401000.0,495815000.0,420028000.0,1668531000.0,4762314000.0,116998000.0,297875000.0,0.0,5177187000.0,0.0,6845718000.0,11000.0,774883000.0,-747000.0,0.0,1839777000.0,8685495000.0,0.0,5314594000.0,4361166000.0,-36377000.0,78184000.0,-12519000.0,2822000.0,-193061000.0,-22063000.0,0.0,25283000.0,-106978000.0,41926000.0,-119025000.0,-76749000.0,0.0,-20737000.0,20500000.0,-4358000.0,-81344000.0,-43238000.0,0.0,-30000.0,0.0,0.0,-43268000.0,0.0,-243637000.0,1048828000.0,1292465000.0,-119025000.0,-81107000.0,-200132000.0,0.0,
